OrderID,OrderDate,ShipDate,CustomerName,Segment,Region,Category,Product,Quantity,Discount,Sales,Profit,ShipMode,ShippingDays,OrderMonth,ProfitMargin
ORD-14398,2025-12-12,2025-12-13,Priya Joshi,Consumer,Central,Electronics,Tablet,2,0.0,47480.0,5697.6,Same Day,1,2025-12,0.12
ORD-14399,2025-10-30,2025-11-01,Sneha Singh,Consumer,North,Furniture,Bed Frame,2,0.1,11615.4,1626.16,Express,2,2025-10,0.14
ORD-14400,2025-07-02,2025-07-05,Saanvi Mehta,Small Business,North,Groceries,Rice Pack,4,0.15,1139.0,22.78,Standard,3,2025-07,0.02
ORD-14401,2024-09-01,2024-09-03,Vihaan Das,Consumer,South,Clothing,Jeans,1,0.0,3616.0,904.0,Express,2,2024-09,0.25
ORD-14402,2024-04-04,2024-04-09,Vihaan Rao,Small Business,South,Groceries,Snacks Combo,4,0.05,1406.0,84.36,Standard,5,2024-04,0.06
ORD-14403,2025-06-27,2025-06-28,Aarav Rao,Consumer,North,Clothing,T-Shirt,1,0.05,2596.35,597.16,Express,1,2025-06,0.23
ORD-14404,2024-04-02,2024-04-08,Aarav Chatterjee,Consumer,North,Furniture,Sofa,2,0.05,36903.7,5904.59,Standard,6,2024-04,0.16
ORD-14405,2025-08-03,2025-08-06,Diya Reddy,Corporate,North,Electronics,Laptop,4,0.05,135937.4,13593.74,Standard,3,2025-08,0.1
ORD-14406,2025-09-19,2025-09-23,Meera Malhotra,Corporate,East,Beauty,Perfume,3,0.1,2940.3,529.25,Express,4,2025-09,0.18
ORD-14407,2024-10-14,2024-10-20,Vihaan Kapoor,Small Business,West,Electronics,Laptop,5,0.1,109012.5,8721.0,Standard,6,2024-10,0.08
ORD-14408,2024-07-28,2024-08-01,Sneha Gupta,Consumer,West,Beauty,Perfume,4,0.05,7991.4,1598.28,Standard,4,2024-07,0.2
ORD-14409,2024-04-14,2024-04-18,Diya Joshi,Consumer,West,Beauty,Hair Dryer,2,0.05,4696.8,939.36,Same Day,4,2024-04,0.2
ORD-14410,2025-09-12,2025-09-15,Rohan Das,Consumer,Central,Electronics,Smartwatch,5,0.0,278520.0,33422.4,Express,3,2025-09,0.12
ORD-14411,2025-06-01,2025-06-04,Priya Khan,Consumer,East,Groceries,Beverages,3,0.05,3536.85,212.21,Same Day,3,2025-06,0.06
ORD-14412,2024-05-20,2024-05-26,Arjun Rao,Small Business,South,Groceries,Beverages,5,0.25,5272.5,-105.45,Standard,6,2024-05,-0.02
ORD-14413,2024-04-16,2024-04-18,Ishaan Khan,Consumer,East,Groceries,Dairy Pack,2,0.1,642.6,25.7,Standard,2,2024-04,0.04
ORD-14414,2024-07-27,2024-08-01,Zara Joshi,Consumer,North,Furniture,Office Chair,3,0.15,40532.25,4863.87,Standard,5,2024-07,0.12
ORD-14415,2025-02-04,2025-02-09,Kabir Verma,Small Business,North,Clothing,Jacket,3,0.15,3225.75,612.89,Standard,5,2025-02,0.19
ORD-14416,2025-06-10,2025-06-14,Diya Nair,Small Business,West,Beauty,Skincare Kit,4,0.0,3916.0,861.52,Express,4,2025-06,0.22
ORD-14417,2025-05-31,2025-06-02,Rahul Singh,Small Business,West,Clothing,T-Shirt,1,0.0,2254.0,563.5,Same Day,2,2025-05,0.25
ORD-14418,2024-11-25,2024-11-30,Vihaan Singh,Consumer,Central,Beauty,Perfume,3,0.1,2581.2,464.62,Standard,5,2024-11,0.18
ORD-14419,2025-08-03,2025-08-05,Arjun Joshi,Consumer,West,Beauty,Trimmer,5,0.2,11584.0,1621.76,Express,2,2025-08,0.14
ORD-14420,2024-06-17,2024-06-21,Rahul Kapoor,Small Business,South,Beauty,Makeup Kit,2,0.05,495.9,99.18,Express,4,2024-06,0.2
ORD-14421,2025-06-23,2025-06-26,Kabir Chatterjee,Consumer,North,Beauty,Perfume,1,0.05,1242.6,248.52,Standard,3,2025-06,0.2
ORD-14422,2025-10-19,2025-10-25,Aarav Patel,Consumer,Central,Groceries,Beverages,5,0.25,742.5,-14.85,Express,6,2025-10,-0.02
ORD-14423,2024-06-22,2024-06-24,Aditya Das,Consumer,East,Clothing,Formal Shirt,1,0.1,668.7,140.43,Standard,2,2024-06,0.21
ORD-14424,2024-08-05,2024-08-10,Zara Khan,Consumer,Central,Clothing,Formal Shirt,5,0.0,19275.0,4818.75,Express,5,2024-08,0.25
ORD-14425,2025-12-27,2026-01-01,Kavya Das,Consumer,South,Beauty,Hair Dryer,1,0.0,2939.0,646.58,Standard,5,2025-12,0.22
ORD-14426,2025-10-21,2025-10-26,Sneha Patel,Consumer,Central,Clothing,T-Shirt,2,0.25,4999.5,749.92,Standard,5,2025-10,0.15
ORD-14427,2024-04-22,2024-04-27,Saanvi Joshi,Consumer,West,Groceries,Beverages,4,0.0,4356.0,348.48,Express,5,2024-04,0.08
ORD-14428,2025-02-15,2025-02-20,Sneha Nair,Consumer,West,Electronics,Headphones,1,0.15,21908.75,1314.52,Standard,5,2025-02,0.06
ORD-14429,2025-01-19,2025-01-21,Arjun Patel,Consumer,West,Beauty,Skincare Kit,5,0.0,1095.0,240.9,Standard,2,2025-01,0.22
ORD-14430,2025-05-09,2025-05-10,Neha Rao,Consumer,West,Clothing,Jeans,3,0.0,2139.0,534.75,Same Day,1,2025-05,0.25
ORD-14431,2024-05-25,2024-05-29,Meera Nair,Consumer,South,Furniture,Study Table,5,0.1,88011.0,12321.54,Standard,4,2024-05,0.14
ORD-14432,2024-04-02,2024-04-05,Vivaan Chatterjee,Corporate,West,Electronics,Smartwatch,4,0.05,157510.0,15751.0,Standard,3,2024-04,0.1
ORD-14433,2024-04-11,2024-04-17,Vihaan Verma,Consumer,West,Clothing,T-Shirt,4,0.15,3410.2,647.94,Standard,6,2024-04,0.19
ORD-14434,2025-06-12,2025-06-14,Neha Malhotra,Consumer,North,Furniture,Office Chair,5,0.0,41370.0,7446.6,Standard,2,2025-06,0.18
ORD-14435,2024-04-03,2024-04-08,Neha Iyer,Consumer,West,Electronics,Smartwatch,4,0.05,168435.0,16843.5,Standard,5,2024-04,0.1
ORD-14436,2025-10-08,2025-10-14,Aditya Mehta,Consumer,West,Furniture,Bed Frame,5,0.05,49214.75,7874.36,Standard,6,2025-10,0.16
ORD-14437,2024-05-18,2024-05-25,Ananya Das,Small Business,North,Beauty,Perfume,2,0.1,3913.2,704.38,Standard,7,2024-05,0.18
ORD-14438,2025-09-26,2025-10-02,Ananya Mehta,Consumer,West,Groceries,Rice Pack,4,0.2,1606.4,-0.0,Standard,6,2025-09,-0.0
ORD-14439,2025-08-21,2025-08-24,Sneha Malhotra,Consumer,South,Furniture,Study Table,5,0.1,51331.5,7186.41,Express,3,2025-08,0.14
ORD-14440,2024-01-02,2024-01-04,Rahul Rao,Consumer,West,Furniture,Study Table,4,0.0,37008.0,6661.44,Standard,2,2024-01,0.18
ORD-14441,2025-10-23,2025-10-26,Rohan Malhotra,Consumer,Central,Beauty,Perfume,5,0.0,5120.0,1126.4,Standard,3,2025-10,0.22
ORD-14442,2024-03-17,2024-03-23,Ishaan Joshi,Consumer,South,Furniture,Bookshelf,2,0.2,13574.4,1357.44,Standard,6,2024-03,0.1
ORD-14443,2025-04-24,2025-04-28,Aditya Singh,Consumer,North,Beauty,Makeup Kit,5,0.0,12625.0,2777.5,Standard,4,2025-04,0.22
ORD-14444,2025-01-12,2025-01-19,Vivaan Verma,Consumer,Central,Electronics,Laptop,5,0.15,115213.25,6912.8,Standard,7,2025-01,0.06
ORD-14445,2025-07-21,2025-07-23,Aditya Gupta,Small Business,West,Furniture,Study Table,5,0.15,15219.25,1826.31,Standard,2,2025-07,0.12
ORD-14446,2024-09-22,2024-09-25,Arjun Iyer,Small Business,East,Furniture,Bookshelf,5,0.15,22444.25,2693.31,Standard,3,2024-09,0.12
ORD-14447,2024-02-08,2024-02-14,Aarav Chatterjee,Consumer,West,Beauty,Trimmer,2,0.0,3532.0,777.04,Express,6,2024-02,0.22
ORD-14448,2025-10-31,2025-11-06,Arjun Verma,Consumer,East,Beauty,Skincare Kit,4,0.15,8143.0,1302.88,Same Day,6,2025-10,0.16
ORD-14449,2024-11-16,2024-11-20,Arjun Malhotra,Consumer,South,Furniture,Office Chair,4,0.15,77785.2,9334.22,Same Day,4,2024-11,0.12
ORD-14450,2024-08-02,2024-08-04,Rahul Rao,Small Business,East,Electronics,Tablet,1,0.15,21538.15,1292.29,Standard,2,2024-08,0.06
ORD-14451,2024-06-15,2024-06-20,Kabir Nair,Corporate,North,Beauty,Trimmer,3,0.05,4454.55,890.91,Standard,5,2024-06,0.2
ORD-14452,2025-09-08,2025-09-14,Saanvi Patel,Consumer,South,Electronics,Headphones,5,0.2,234140.0,9365.6,Express,6,2025-09,0.04
ORD-14453,2024-04-08,2024-04-09,Arjun Verma,Consumer,East,Clothing,Jeans,1,0.1,1831.5,384.62,Express,1,2024-04,0.21
ORD-14454,2025-03-29,2025-03-30,Rohan Chatterjee,Small Business,Central,Beauty,Skincare Kit,5,0.15,2592.5,414.8,Standard,1,2025-03,0.16
ORD-14455,2025-05-01,2025-05-06,Aarav Chatterjee,Corporate,West,Groceries,Rice Pack,4,0.05,2781.6,166.9,Standard,5,2025-05,0.06
ORD-14456,2024-04-02,2024-04-07,Aarav Sharma,Corporate,Central,Electronics,Headphones,3,0.05,169401.15,16940.11,Express,5,2024-04,0.1
ORD-14457,2025-12-15,2025-12-22,Rohan Chatterjee,Corporate,North,Electronics,Smartwatch,1,0.05,38769.5,3876.95,Standard,7,2025-12,0.1
ORD-14458,2024-05-30,2024-06-02,Priya Sharma,Small Business,West,Furniture,Sofa,2,0.2,8369.6,836.96,Standard,3,2024-05,0.1
ORD-14459,2024-07-17,2024-07-21,Tanvi Nair,Corporate,South,Beauty,Makeup Kit,5,0.1,5193.0,934.74,Express,4,2024-07,0.18
ORD-14460,2025-05-02,2025-05-09,Ishaan Iyer,Small Business,South,Groceries,Rice Pack,5,0.0,3870.0,309.6,Standard,7,2025-05,0.08
ORD-14461,2024-07-26,2024-07-28,Ananya Khan,Consumer,West,Groceries,Beverages,3,0.0,2652.0,212.16,Express,2,2024-07,0.08
ORD-14462,2024-02-15,2024-02-16,Sneha Gupta,Small Business,North,Electronics,Laptop,2,0.1,91747.8,7339.82,Same Day,1,2024-02,0.08
ORD-14463,2025-01-09,2025-01-15,Neha Kapoor,Small Business,Central,Beauty,Hair Dryer,2,0.05,1647.3,329.46,Express,6,2025-01,0.2
ORD-14464,2025-03-21,2025-03-26,Om Kapoor,Small Business,East,Furniture,Sofa,1,0.0,13871.0,2496.78,Standard,5,2025-03,0.18
ORD-14465,2024-06-01,2024-06-02,Kabir Rao,Consumer,East,Furniture,Bed Frame,3,0.0,8136.0,1464.48,Same Day,1,2024-06,0.18
ORD-14466,2024-05-09,2024-05-13,Saanvi Gupta,Small Business,Central,Furniture,Study Table,4,0.05,92039.8,14726.37,Standard,4,2024-05,0.16
ORD-14467,2025-07-07,2025-07-14,Vihaan Nair,Small Business,East,Groceries,Rice Pack,3,0.0,3675.0,294.0,Standard,7,2025-07,0.08
ORD-14468,2024-02-08,2024-02-15,Priya Singh,Corporate,East,Furniture,Bookshelf,1,0.0,23986.0,4317.48,Express,7,2024-02,0.18
ORD-14469,2025-07-29,2025-08-05,Rohan Sharma,Small Business,East,Beauty,Hair Dryer,1,0.15,345.1,55.22,Standard,7,2025-07,0.16
ORD-14470,2024-11-17,2024-11-18,Om Nair,Corporate,West,Groceries,Dairy Pack,2,0.05,1092.5,65.55,Same Day,1,2024-11,0.06
ORD-14471,2024-05-03,2024-05-07,Tanvi Das,Consumer,South,Beauty,Makeup Kit,1,0.2,883.2,123.65,Same Day,4,2024-05,0.14
ORD-14472,2025-01-28,2025-01-31,Meera Gupta,Small Business,North,Beauty,Makeup Kit,4,0.0,3700.0,814.0,Express,3,2025-01,0.22
ORD-14473,2024-10-19,2024-10-25,Zara Sharma,Consumer,East,Groceries,Snacks Combo,1,0.05,387.6,23.26,Standard,6,2024-10,0.06
ORD-14474,2024-12-03,2024-12-08,Aarav Patel,Corporate,West,Clothing,Formal Shirt,5,0.05,17180.75,3951.57,Standard,5,2024-12,0.23
ORD-14475,2025-03-14,2025-03-20,Priya Nair,Corporate,Central,Beauty,Skincare Kit,5,0.0,4600.0,1012.0,Standard,6,2025-03,0.22
ORD-14476,2025-02-15,2025-02-19,Tanvi Sharma,Consumer,East,Clothing,T-Shirt,5,0.15,13659.5,2595.31,Same Day,4,2025-02,0.19
ORD-14477,2024-07-16,2024-07-21,Aarav Mehta,Consumer,Central,Furniture,Bookshelf,3,0.05,17479.05,2796.65,Standard,5,2024-07,0.16
ORD-14478,2024-08-02,2024-08-06,Saanvi Chatterjee,Small Business,West,Furniture,Bookshelf,5,0.1,109183.5,15285.69,Express,4,2024-08,0.14
ORD-14479,2025-04-13,2025-04-20,Aditya Rao,Small Business,South,Groceries,Snacks Combo,4,0.1,5122.8,204.91,Standard,7,2025-04,0.04
ORD-14480,2025-11-08,2025-11-14,Saanvi Reddy,Consumer,North,Furniture,Bookshelf,1,0.0,18708.0,3367.44,Standard,6,2025-11,0.18
ORD-14481,2025-12-06,2025-12-08,Ishaan Iyer,Consumer,Central,Groceries,Dairy Pack,3,0.1,334.8,13.39,Standard,2,2025-12,0.04
ORD-14482,2024-01-26,2024-01-28,Ananya Rao,Consumer,South,Groceries,Snacks Combo,2,0.15,1960.1,39.2,Express,2,2024-01,0.02
ORD-14483,2024-10-09,2024-10-13,Tanvi Malhotra,Corporate,Central,Beauty,Perfume,2,0.0,1206.0,265.32,Standard,4,2024-10,0.22
ORD-14484,2024-07-06,2024-07-08,Sneha Iyer,Corporate,East,Groceries,Rice Pack,1,0.05,924.35,55.46,Standard,2,2024-07,0.06
ORD-14485,2025-02-15,2025-02-21,Vivaan Das,Small Business,West,Groceries,Cooking Oil,3,0.0,2235.0,178.8,Standard,6,2025-02,0.08
ORD-14486,2024-11-23,2024-11-27,Saanvi Nair,Consumer,North,Beauty,Makeup Kit,5,0.0,4125.0,907.5,Express,4,2024-11,0.22
ORD-14487,2025-07-09,2025-07-14,Arjun Joshi,Consumer,East,Beauty,Skincare Kit,1,0.15,382.5,61.2,Standard,5,2025-07,0.16
ORD-14488,2024-05-17,2024-05-21,Ishaan Iyer,Small Business,North,Clothing,Jacket,1,0.1,499.5,104.9,Express,4,2024-05,0.21
ORD-14489,2025-08-17,2025-08-18,Ishaan Nair,Consumer,West,Groceries,Rice Pack,2,0.0,1704.0,136.32,Standard,1,2025-08,0.08
ORD-14490,2025-06-05,2025-06-08,Aditya Malhotra,Corporate,South,Electronics,Smartphone,5,0.15,222670.25,13360.22,Express,3,2025-06,0.06
ORD-14491,2024-02-08,2024-02-13,Tanvi Reddy,Consumer,East,Electronics,Smartwatch,2,0.0,30102.0,3612.24,Standard,5,2024-02,0.12
ORD-14492,2024-04-25,2024-04-28,Rohan Malhotra,Consumer,West,Groceries,Beverages,3,0.0,2673.0,213.84,Standard,3,2024-04,0.08
ORD-14493,2025-11-02,2025-11-05,Kabir Patel,Consumer,East,Electronics,Smartphone,1,0.15,6288.3,377.3,Standard,3,2025-11,0.06
ORD-14494,2025-11-30,2025-12-05,Saanvi Das,Consumer,South,Beauty,Perfume,5,0.2,5200.0,728.0,Standard,5,2025-11,0.14
ORD-14495,2025-09-09,2025-09-16,Rohan Verma,Small Business,West,Electronics,Smartwatch,3,0.0,130185.0,15622.2,Standard,7,2025-09,0.12
ORD-14496,2025-07-19,2025-07-21,Vivaan Iyer,Small Business,West,Groceries,Beverages,1,0.15,266.9,5.34,Standard,2,2025-07,0.02
ORD-14497,2025-06-05,2025-06-08,Vivaan Verma,Consumer,West,Furniture,Bed Frame,2,0.15,27266.3,3271.96,Same Day,3,2025-06,0.12
ORD-14498,2025-05-21,2025-05-28,Zara Kapoor,Small Business,South,Beauty,Skincare Kit,3,0.0,8235.0,1811.7,Express,7,2025-05,0.22
ORD-14499,2025-10-06,2025-10-11,Neha Das,Consumer,South,Clothing,Formal Shirt,1,0.1,2697.3,566.43,Express,5,2025-10,0.21
ORD-14500,2024-04-28,2024-05-03,Kabir Patel,Corporate,West,Clothing,Jacket,5,0.05,8668.75,1993.81,Express,5,2024-04,0.23
ORD-14501,2025-05-14,2025-05-20,Sneha Malhotra,Small Business,West,Electronics,Smartwatch,1,0.1,25200.9,2016.07,Express,6,2025-05,0.08
ORD-14502,2025-08-10,2025-08-13,Tanvi Mehta,Small Business,East,Beauty,Makeup Kit,1,0.0,2759.0,606.98,Express,3,2025-08,0.22
ORD-14503,2024-02-18,2024-02-19,Vivaan Rao,Consumer,Central,Clothing,Formal Shirt,3,0.1,10389.6,2181.82,Standard,1,2024-02,0.21
ORD-14504,2024-05-10,2024-05-11,Diya Singh,Consumer,East,Furniture,Study Table,3,0.25,54996.75,4399.74,Standard,1,2024-05,0.08
ORD-14505,2025-10-11,2025-10-12,Saanvi Khan,Consumer,South,Electronics,Laptop,2,0.0,32036.0,3844.32,Standard,1,2025-10,0.12
ORD-14506,2024-12-10,2024-12-12,Neha Kapoor,Corporate,East,Furniture,Study Table,4,0.2,9187.2,918.72,Express,2,2024-12,0.1
ORD-14507,2024-09-08,2024-09-09,Aarav Sharma,Consumer,West,Groceries,Snacks Combo,1,0.15,776.05,15.52,Standard,1,2024-09,0.02
ORD-14508,2025-01-15,2025-01-16,Kabir Singh,Consumer,South,Clothing,Jacket,3,0.15,8147.25,1547.98,Standard,1,2025-01,0.19
ORD-14509,2024-12-28,2024-12-30,Sneha Das,Corporate,North,Groceries,Rice Pack,4,0.1,1159.2,46.37,Standard,2,2024-12,0.04
ORD-14510,2024-01-06,2024-01-11,Tanvi Gupta,Consumer,West,Clothing,Formal Shirt,5,0.0,6555.0,1638.75,Standard,5,2024-01,0.25
ORD-14511,2024-01-06,2024-01-09,Aarav Nair,Corporate,North,Furniture,Bed Frame,1,0.0,20827.0,3748.86,Standard,3,2024-01,0.18
ORD-14512,2025-09-16,2025-09-18,Saanvi Sharma,Consumer,West,Beauty,Trimmer,1,0.15,2101.2,336.19,Standard,2,2025-09,0.16
ORD-14513,2025-08-31,2025-09-06,Om Kapoor,Corporate,West,Groceries,Cooking Oil,3,0.2,1898.4,-0.0,Standard,6,2025-08,-0.0
ORD-14514,2024-06-16,2024-06-21,Meera Iyer,Corporate,North,Clothing,T-Shirt,2,0.05,2378.8,547.12,Standard,5,2024-06,0.23
ORD-14515,2024-06-08,2024-06-15,Om Khan,Corporate,East,Furniture,Office Chair,2,0.15,10999.0,1319.88,Standard,7,2024-06,0.12
ORD-14516,2024-04-02,2024-04-04,Zara Joshi,Small Business,East,Clothing,Jeans,1,0.1,3384.0,710.64,Standard,2,2024-04,0.21
ORD-14517,2024-01-02,2024-01-05,Vihaan Rao,Corporate,South,Clothing,Jacket,2,0.05,4151.5,954.84,Same Day,3,2024-01,0.23
ORD-14518,2024-05-02,2024-05-03,Diya Khan,Small Business,Central,Electronics,Laptop,4,0.0,107320.0,12878.4,Express,1,2024-05,0.12
ORD-14519,2024-12-05,2024-12-11,Zara Rao,Consumer,East,Clothing,Formal Shirt,4,0.1,10166.4,2134.94,Same Day,6,2024-12,0.21
ORD-14520,2024-06-27,2024-06-30,Meera Das,Consumer,North,Electronics,Smartphone,4,0.05,38277.4,3827.74,Express,3,2024-06,0.1
ORD-14521,2024-05-10,2024-05-17,Kabir Nair,Small Business,North,Electronics,Laptop,4,0.05,100821.6,10082.16,Express,7,2024-05,0.1
ORD-14522,2025-03-02,2025-03-08,Saanvi Malhotra,Corporate,East,Clothing,T-Shirt,2,0.2,3355.2,570.38,Standard,6,2025-03,0.17
ORD-14523,2025-08-08,2025-08-11,Zara Rao,Corporate,West,Furniture,Bed Frame,1,0.05,10102.3,1616.37,Standard,3,2025-08,0.16
ORD-14524,2025-09-21,2025-09-28,Tanvi Sharma,Consumer,North,Groceries,Snacks Combo,2,0.0,2084.0,166.72,Same Day,7,2025-09,0.08
ORD-14525,2025-09-05,2025-09-08,Vivaan Nair,Consumer,South,Groceries,Rice Pack,4,0.2,1584.0,-0.0,Express,3,2025-09,-0.0
ORD-14526,2024-11-10,2024-11-15,Ishaan Joshi,Consumer,Central,Beauty,Hair Dryer,5,0.05,10084.25,2016.85,Standard,5,2024-11,0.2
ORD-14527,2025-01-11,2025-01-15,Aditya Joshi,Small Business,West,Beauty,Makeup Kit,2,0.05,3558.7,711.74,Standard,4,2025-01,0.2
ORD-14528,2024-11-02,2024-11-04,Saanvi Patel,Corporate,East,Beauty,Perfume,4,0.05,3815.2,763.04,Express,2,2024-11,0.2
ORD-14529,2025-11-02,2025-11-05,Aditya Iyer,Consumer,North,Furniture,Office Chair,2,0.2,38145.6,3814.56,Standard,3,2025-11,0.1
ORD-14530,2025-07-25,2025-07-27,Tanvi Sharma,Consumer,East,Clothing,Sneakers,3,0.0,6258.0,1564.5,Standard,2,2025-07,0.25
ORD-14531,2025-04-29,2025-04-30,Tanvi Malhotra,Consumer,Central,Electronics,Headphones,4,0.1,47098.8,3767.9,Standard,1,2025-04,0.08
ORD-14532,2025-09-05,2025-09-09,Aditya Iyer,Corporate,West,Clothing,T-Shirt,5,0.15,5699.25,1082.86,Standard,4,2025-09,0.19
ORD-14533,2024-12-22,2024-12-29,Aditya Singh,Consumer,North,Groceries,Cooking Oil,5,0.05,1619.75,97.18,Standard,7,2024-12,0.06
ORD-14534,2025-08-25,2025-08-31,Ishaan Malhotra,Consumer,North,Furniture,Sofa,4,0.15,42758.4,5131.01,Standard,6,2025-08,0.12
ORD-14535,2024-03-03,2024-03-09,Kabir Kapoor,Corporate,East,Electronics,Smartwatch,1,0.0,48098.0,5771.76,Standard,6,2024-03,0.12
ORD-14536,2025-08-14,2025-08-20,Saanvi Kapoor,Corporate,East,Clothing,Jacket,1,0.1,1227.6,257.8,Express,6,2025-08,0.21
ORD-14537,2025-06-28,2025-07-02,Meera Singh,Corporate,West,Groceries,Beverages,1,0.0,1302.0,104.16,Standard,4,2025-06,0.08
ORD-14538,2024-12-01,2024-12-06,Vivaan Joshi,Consumer,Central,Furniture,Office Chair,5,0.0,90775.0,16339.5,Standard,5,2024-12,0.18
ORD-14539,2024-12-14,2024-12-16,Ishaan Verma,Corporate,East,Groceries,Cooking Oil,3,0.0,3132.0,250.56,Express,2,2024-12,0.08
ORD-14540,2025-06-24,2025-06-29,Kabir Nair,Corporate,North,Beauty,Makeup Kit,4,0.05,2686.6,537.32,Standard,5,2025-06,0.2
ORD-14541,2025-06-18,2025-06-25,Priya Malhotra,Consumer,West,Groceries,Dairy Pack,1,0.1,641.7,25.67,Express,7,2025-06,0.04
ORD-14542,2025-03-08,2025-03-10,Aarav Das,Consumer,East,Clothing,Formal Shirt,5,0.0,8600.0,2150.0,Express,2,2025-03,0.25
ORD-14543,2024-11-26,2024-11-30,Rohan Gupta,Corporate,West,Electronics,Tablet,5,0.15,250036.0,15002.16,Standard,4,2024-11,0.06
ORD-14544,2024-11-06,2024-11-12,Om Iyer,Consumer,West,Clothing,Formal Shirt,5,0.1,14913.0,3131.73,Express,6,2024-11,0.21
ORD-14545,2025-11-26,2025-11-27,Saanvi Singh,Consumer,Central,Electronics,Smartwatch,4,0.05,213541.0,21354.1,Standard,1,2025-11,0.1
ORD-14546,2024-08-17,2024-08-19,Aarav Patel,Small Business,East,Beauty,Perfume,2,0.0,5214.0,1147.08,Express,2,2024-08,0.22
ORD-14547,2024-09-17,2024-09-24,Zara Chatterjee,Consumer,South,Furniture,Study Table,3,0.0,34587.0,6225.66,Same Day,7,2024-09,0.18
ORD-14548,2025-12-26,2025-12-30,Vihaan Malhotra,Small Business,East,Electronics,Headphones,3,0.2,101736.0,4069.44,Standard,4,2025-12,0.04
ORD-14549,2025-08-03,2025-08-09,Rahul Nair,Corporate,North,Groceries,Rice Pack,2,0.0,2422.0,193.76,Express,6,2025-08,0.08
ORD-14550,2025-12-06,2025-12-08,Meera Patel,Consumer,South,Groceries,Cooking Oil,2,0.0,2396.0,191.68,Express,2,2025-12,0.08
ORD-14551,2024-09-12,2024-09-13,Tanvi Nair,Small Business,West,Electronics,Laptop,4,0.25,50904.0,1018.08,Standard,1,2024-09,0.02
ORD-14552,2024-01-13,2024-01-15,Arjun Das,Consumer,Central,Beauty,Trimmer,4,0.0,5644.0,1241.68,Express,2,2024-01,0.22
ORD-14553,2025-02-09,2025-02-16,Rahul Gupta,Small Business,West,Electronics,Headphones,1,0.0,34726.0,4167.12,Same Day,7,2025-02,0.12
ORD-14554,2025-10-27,2025-10-30,Rohan Das,Corporate,East,Beauty,Perfume,4,0.05,5981.2,1196.24,Express,3,2025-10,0.2
ORD-14555,2024-11-23,2024-11-26,Sneha Das,Consumer,East,Clothing,Sneakers,5,0.1,11029.5,2316.19,Standard,3,2024-11,0.21
ORD-14556,2025-10-16,2025-10-17,Vihaan Patel,Small Business,East,Groceries,Beverages,2,0.25,457.5,-9.15,Standard,1,2025-10,-0.02
ORD-14557,2024-05-11,2024-05-13,Sneha Patel,Small Business,North,Beauty,Hair Dryer,1,0.0,753.0,165.66,Same Day,2,2024-05,0.22
ORD-14558,2025-11-02,2025-11-09,Aditya Gupta,Consumer,West,Electronics,Smartphone,5,0.1,16101.0,1288.08,Standard,7,2025-11,0.08
ORD-14559,2024-04-27,2024-05-01,Om Mehta,Small Business,North,Clothing,Jacket,3,0.05,8598.45,1977.64,Standard,4,2024-04,0.23
ORD-14560,2024-08-06,2024-08-07,Arjun Das,Consumer,North,Furniture,Study Table,2,0.1,15894.0,2225.16,Standard,1,2024-08,0.14
ORD-14561,2024-01-25,2024-01-30,Om Gupta,Consumer,East,Electronics,Headphones,2,0.05,4409.9,440.99,Standard,5,2024-01,0.1
ORD-14562,2025-03-15,2025-03-22,Tanvi Verma,Corporate,South,Clothing,Formal Shirt,4,0.0,8540.0,2135.0,Express,7,2025-03,0.25
ORD-14563,2025-10-08,2025-10-12,Om Kapoor,Small Business,West,Beauty,Trimmer,1,0.0,2028.0,446.16,Standard,4,2025-10,0.22
ORD-14564,2025-10-07,2025-10-10,Rahul Chatterjee,Consumer,South,Clothing,Jeans,3,0.1,7695.0,1615.95,Standard,3,2025-10,0.21
ORD-14565,2024-04-06,2024-04-07,Kavya Verma,Small Business,West,Electronics,Smartwatch,3,0.15,85914.6,5154.88,Standard,1,2024-04,0.06
ORD-14566,2025-08-10,2025-08-17,Vivaan Singh,Consumer,East,Groceries,Snacks Combo,4,0.15,887.4,17.75,Standard,7,2025-08,0.02
ORD-14567,2024-12-19,2024-12-22,Vihaan Gupta,Consumer,North,Beauty,Hair Dryer,1,0.05,268.85,53.77,Express,3,2024-12,0.2
ORD-14568,2024-06-26,2024-06-29,Arjun Kapoor,Small Business,North,Groceries,Cooking Oil,3,0.05,2231.55,133.89,Express,3,2024-06,0.06
ORD-14569,2024-06-10,2024-06-11,Arjun Das,Consumer,West,Electronics,Smartwatch,1,0.15,42947.1,2576.83,Standard,1,2024-06,0.06
ORD-14570,2025-07-25,2025-07-26,Rohan Mehta,Consumer,Central,Clothing,Jeans,5,0.2,4676.0,794.92,Express,1,2025-07,0.17
ORD-14571,2024-01-05,2024-01-10,Priya Nair,Consumer,Central,Groceries,Beverages,2,0.0,2594.0,207.52,Standard,5,2024-01,0.08
ORD-14572,2024-10-12,2024-10-15,Zara Iyer,Consumer,South,Electronics,Tablet,3,0.0,153717.0,18446.04,Standard,3,2024-10,0.12
ORD-14573,2025-06-15,2025-06-19,Rohan Kapoor,Corporate,East,Groceries,Beverages,3,0.0,1272.0,101.76,Standard,4,2025-06,0.08
ORD-14574,2025-01-07,2025-01-11,Tanvi Chatterjee,Consumer,Central,Electronics,Smartwatch,5,0.25,38257.5,765.15,Standard,4,2025-01,0.02
